"wavelength","throughput","filter","lambda_c"
1.92740002441406,0.514426750217788,"F200W",1.989
1.92840002441406,0.513522504189998,"F200W",1.989
1.92940002441406,0.513509073079317,"F200W",1.989
1.93040002441406,0.513228617161243,"F200W",1.989
1.93140002441406,0.512351927424019,"F200W",1.989
1.93240002441406,0.511962198319404,"F200W",1.989
1.93340002441406,0.511278289632964,"F200W",1.989
1.93440002441406,0.509977525378246,"F200W",1.989
1.93540002441406,0.509636905416959,"F200W",1.989
1.93640002441406,0.508910981332686,"F200W",1.989
1.93740002441406,0.508210132577515,"F200W",1.989
1.93840002441406,0.507776970341353,"F200W",1.989
1.93940002441406,0.507373958201746,"F200W",1.989
1.94040002441406,0.507338805980781,"F200W",1.989
1.94140002441406,0.507256080273923,"F200W",1.989
1.94240002441406,0.507437774947328,"F200W",1.989
1.94340002441406,0.508302536021653,"F200W",1.989
1.94440002441406,0.508744849447146,"F200W",1.989
1.94540002441406,0.50902144254096,"F200W",1.989
1.94640002441406,0.509146247765341,"F200W",1.989
1.94740002441406,0.509432415633615,"F200W",1.989
1.94840002441406,0.510064385346014,"F200W",1.989
1.94940002441406,0.510325542395169,"F200W",1.989
1.95040002441406,0.510994752460646,"F200W",1.989
1.95140002441406,0.511221758797361,"F200W",1.989
1.95240002441406,0.511520980055288,"F200W",1.989
1.95340002441406,0.512397290635059,"F200W",1.989
1.95440002441406,0.512516591033622,"F200W",1.989
1.95540002441406,0.512811774586588,"F200W",1.989
1.95640002441406,0.513355901785417,"F200W",1.989
1.95740002441406,0.513922612926179,"F200W",1.989
1.95840002441406,0.514005690464246,"F200W",1.989
1.95940002441406,0.513607884941306,"F200W",1.989
1.96040002441406,0.514279470050876,"F200W",1.989
1.96140002441406,0.514403408735325,"F200W",1.989
1.96240002441406,0.514334233005161,"F200W",1.989
1.96340002441406,0.514045698878835,"F200W",1.989
1.96440002441406,0.514440410670459,"F200W",1.989
1.96540002441406,0.514190507447767,"F200W",1.989
1.96640002441406,0.513911976333424,"F200W",1.989
1.96740002441406,0.51374061013124,"F200W",1.989
1.96840002441406,0.513509749042458,"F200W",1.989
1.96940002441406,0.51337735060887,"F200W",1.989
1.97040002441406,0.51240476826939,"F200W",1.989
1.97140002441406,0.513362641590572,"F200W",1.989
1.97240002441406,0.513377252038084,"F200W",1.989
1.97340002441406,0.512305675406396,"F200W",1.989
1.97440002441406,0.512174548389668,"F200W",1.989
1.97540002441406,0.511983381795985,"F200W",1.989
1.97640002441406,0.512033937546553,"F200W",1.989
1.97740002441406,0.512287449996305,"F200W",1.989
1.97840002441406,0.512247172534972,"F200W",1.989
1.97940002441406,0.511974300139682,"F200W",1.989
1.98040002441406,0.512162837308605,"F200W",1.989
1.98140002441406,0.511796065980797,"F200W",1.989
1.98240002441406,0.511984424234952,"F200W",1.989
1.98340002441406,0.512187464655644,"F200W",1.989
1.98440002441406,0.512412953603669,"F200W",1.989
1.98540002441406,0.511837755820419,"F200W",1.989
1.98640002441406,0.5123397427024,"F200W",1.989
1.98740002441406,0.512666357069591,"F200W",1.989
1.98840002441406,0.513087399123493,"F200W",1.989
1.98940002441406,0.513223523483498,"F200W",1.989
1.99040002441406,0.513490360766838,"F200W",1.989
1.99140002441406,0.513123558632202,"F200W",1.989
1.99240002441406,0.512686198578834,"F200W",1.989
1.99340002441406,0.513055474968803,"F200W",1.989
1.99440002441406,0.511811618929254,"F200W",1.989
1.99540002441406,0.510785007786796,"F200W",1.989
1.99640002441406,0.508142207661592,"F200W",1.989
1.99740002441406,0.506962457900135,"F200W",1.989
1.99840002441406,0.508269100576237,"F200W",1.989
1.99940002441406,0.510208107405222,"F200W",1.989
2.00040002441406,0.511848257889669,"F200W",1.989
2.00140002441406,0.511897559169856,"F200W",1.989
2.00240002441406,0.513257905232295,"F200W",1.989
2.00340002441406,0.514378585524792,"F200W",1.989
2.00440002441406,0.514365274215173,"F200W",1.989
2.00540002441406,0.513718652383994,"F200W",1.989
2.00640002441406,0.513453592056007,"F200W",1.989
2.00740002441406,0.512932805428741,"F200W",1.989
2.00840002441406,0.512573614275862,"F200W",1.989
2.00940002441406,0.512527821173527,"F200W",1.989
2.01040002441406,0.512742945773952,"F200W",1.989
2.01140002441406,0.512433225377219,"F200W",1.989
2.01240002441406,0.513084179742068,"F200W",1.989
2.01340002441406,0.512340266029965,"F200W",1.989
2.01440002441406,0.512882109426081,"F200W",1.989
2.01540002441406,0.513725380728397,"F200W",1.989
2.01640002441406,0.514048930713211,"F200W",1.989
2.01740002441406,0.514211221213173,"F200W",1.989
2.01840002441406,0.515036270947562,"F200W",1.989
2.01940002441406,0.515106726648716,"F200W",1.989
2.02040002441406,0.515409346718248,"F200W",1.989
2.02140002441406,0.514455857572853,"F200W",1.989
2.02240002441406,0.51572260312477,"F200W",1.989
2.02340002441406,0.516430043164921,"F200W",1.989
2.02440002441406,0.517045971360502,"F200W",1.989
2.02540002441406,0.518415739540682,"F200W",1.989
2.02640002441406,0.518881961789951,"F200W",1.989
2.02740002441406,0.518575254396271,"F200W",1.989
2.02840002441406,0.519394273194616,"F200W",1.989
2.02940002441406,0.519498691807453,"F200W",1.989
2.03040002441406,0.52001897391454,"F200W",1.989
2.03140002441406,0.520293270742773,"F200W",1.989
2.03240002441406,0.520388714086536,"F200W",1.989
2.03340002441406,0.520593346682018,"F200W",1.989
2.03440002441406,0.520437297213348,"F200W",1.989
2.03540002441406,0.520635855001471,"F200W",1.989
2.03640002441406,0.520083010197556,"F200W",1.989
2.03740002441406,0.520205826532328,"F200W",1.989
2.03840002441406,0.519941144859099,"F200W",1.989
2.03940002441406,0.519922448813788,"F200W",1.989
2.04040002441406,0.519403667398679,"F200W",1.989
2.04140002441406,0.518059406458774,"F200W",1.989
2.04240002441406,0.51807211606198,"F200W",1.989
2.04340002441406,0.516996439939507,"F200W",1.989
2.04440002441406,0.515714769830447,"F200W",1.989
2.04540002441406,0.51531253067087,"F200W",1.989
2.04640002441406,0.513509741332175,"F200W",1.989
2.04740002441406,0.51296556633138,"F200W",1.989
2.04839990234375,0.512041836637084,"F200W",1.989
2.04939990234375,0.511441690450961,"F200W",1.989
2.05039990234375,0.510854917397449,"F200W",1.989
2.05139990234375,0.510505845803125,"F200W",1.989
2.05239990234375,0.509454932583019,"F200W",1.989
2.05339990234375,0.509055486201927,"F200W",1.989
2.05439990234375,0.509115695386261,"F200W",1.989
2.05539990234375,0.508941541576553,"F200W",1.989
2.05639990234375,0.508268291222405,"F200W",1.989
2.05739990234375,0.508359212334067,"F200W",1.989
2.05839990234375,0.508601968913199,"F200W",1.989
2.05939990234375,0.508726472233818,"F200W",1.989
2.06039990234375,0.508916915416036,"F200W",1.989
2.06139990234375,0.50931487070755,"F200W",1.989
2.06239990234375,0.509988014384832,"F200W",1.989
2.06339990234375,0.51109947430124,"F200W",1.989
2.06439990234375,0.511575402257004,"F200W",1.989
2.06539990234375,0.51209483377162,"F200W",1.989
2.06639990234375,0.51296851446574,"F200W",1.989
2.06739990234375,0.514163546527654,"F200W",1.989
2.06839990234375,0.515345997030342,"F200W",1.989
2.06939990234375,0.515941992360424,"F200W",1.989
2.07039990234375,0.516950591925177,"F200W",1.989
2.07139990234375,0.518141918633438,"F200W",1.989
2.07239990234375,0.518880180608536,"F200W",1.989
2.07339990234375,0.520881185149005,"F200W",1.989
2.07439990234375,0.521396876330909,"F200W",1.989
2.07539990234375,0.521874373197995,"F200W",1.989
2.07639990234375,0.522459548063417,"F200W",1.989
2.07739990234375,0.523079488473408,"F200W",1.989
2.07839990234375,0.523458811855778,"F200W",1.989
2.07939990234375,0.523999656950143,"F200W",1.989
2.08039990234375,0.523925882563094,"F200W",1.989
2.08139990234375,0.523748862952831,"F200W",1.989
2.08239990234375,0.524590656565544,"F200W",1.989
2.08339990234375,0.524103307232484,"F200W",1.989
2.08439990234375,0.524784477120699,"F200W",1.989
2.08539990234375,0.524512855671628,"F200W",1.989
2.08639990234375,0.525021077244517,"F200W",1.989
2.08739990234375,0.524914820399558,"F200W",1.989
2.08839990234375,0.524650198472944,"F200W",1.989
2.08939990234375,0.523554406207376,"F200W",1.989
2.09039990234375,0.523376417791391,"F200W",1.989
2.09139990234375,0.521959277040852,"F200W",1.989
2.09239990234375,0.52151981405298,"F200W",1.989
2.09339990234375,0.521744743702633,"F200W",1.989
2.09439990234375,0.52134860921067,"F200W",1.989
2.09539990234375,0.521096754994659,"F200W",1.989
2.09639990234375,0.520376308199059,"F200W",1.989
2.09739990234375,0.520258786114606,"F200W",1.989
2.09839990234375,0.520120409648298,"F200W",1.989
2.09939990234375,0.520102867981993,"F200W",1.989
2.10039990234375,0.518574745341461,"F200W",1.989
2.10139990234375,0.519039434526699,"F200W",1.989
2.10239990234375,0.518169896685426,"F200W",1.989
2.10339990234375,0.518755569512139,"F200W",1.989
2.10439990234375,0.518831806798042,"F200W",1.989
2.10539990234375,0.518459797515093,"F200W",1.989
2.10639990234375,0.518150545392949,"F200W",1.989
2.10739990234375,0.517576134026305,"F200W",1.989
2.10839990234375,0.517334421509481,"F200W",1.989
2.10939990234375,0.516428129822782,"F200W",1.989
2.11039990234375,0.517018724455689,"F200W",1.989
2.11139990234375,0.516293692691087,"F200W",1.989
2.11239990234375,0.516324264443173,"F200W",1.989
2.11339990234375,0.515722388023043,"F200W",1.989
2.11439990234375,0.516102918243975,"F200W",1.989
2.11539990234375,0.515303101806213,"F200W",1.989
2.11639990234375,0.515063804343941,"F200W",1.989
2.11739990234375,0.51486953386168,"F200W",1.989
2.11839990234375,0.514876403170065,"F200W",1.989
2.11939990234375,0.514371953217706,"F200W",1.989
2.12039990234375,0.513759334084175,"F200W",1.989
2.12139990234375,0.513265023225332,"F200W",1.989
2.12239990234375,0.512604202469011,"F200W",1.989
2.12339990234375,0.512467941374718,"F200W",1.989
2.12439990234375,0.511598714213917,"F200W",1.989
2.12539990234375,0.51117376385562,"F200W",1.989
2.12639990234375,0.51055313334734,"F200W",1.989
2.12739990234375,0.510652737342163,"F200W",1.989
2.12839990234375,0.509574114437752,"F200W",1.989
2.12939990234375,0.51022184758752,"F200W",1.989
2.13039990234375,0.509081980613041,"F200W",1.989
2.13139990234375,0.508557109957913,"F200W",1.989
2.13239990234375,0.509035683383149,"F200W",1.989
2.13339990234375,0.508614020222969,"F200W",1.989
2.13439990234375,0.508893200171121,"F200W",1.989
2.13539990234375,0.508123411240889,"F200W",1.989
2.13639990234375,0.508395576721851,"F200W",1.989
2.13739990234375,0.508106255677037,"F200W",1.989
2.13839990234375,0.508017018067739,"F200W",1.989
2.13939990234375,0.508333424974843,"F200W",1.989
2.14039990234375,0.508764657468258,"F200W",1.989
2.14139990234375,0.508544145410621,"F200W",1.989
2.14239990234375,0.509982074606824,"F200W",1.989
2.14339990234375,0.509788150428957,"F200W",1.989
2.14439990234375,0.510522477383791,"F200W",1.989
2.14539990234375,0.511237497469142,"F200W",1.989
2.14639990234375,0.511304814309783,"F200W",1.989
2.14739990234375,0.511557571538802,"F200W",1.989
2.14839990234375,0.511914998807001,"F200W",1.989
2.14939990234375,0.511332885612948,"F200W",1.989
2.15039990234375,0.512333959019172,"F200W",1.989
2.15139990234375,0.51171375385511,"F200W",1.989
2.15239990234375,0.512116521605487,"F200W",1.989
2.15339990234375,0.511241651268199,"F200W",1.989
2.15439990234375,0.511641261680786,"F200W",1.989
2.15539990234375,0.510873063018006,"F200W",1.989
2.15639990234375,0.51080474177997,"F200W",1.989
2.15739990234375,0.510273350380681,"F200W",1.989
2.15839990234375,0.510141373153115,"F200W",1.989
2.15939990234375,0.510044694499832,"F200W",1.989
2.16039990234375,0.508701099546212,"F200W",1.989
2.16139990234375,0.508148782779115,"F200W",1.989
2.16239990234375,0.506418916082185,"F200W",1.989
2.16339990234375,0.505554020832991,"F200W",1.989
2.16439990234375,0.504536110910004,"F200W",1.989
2.16539990234375,0.503589375348286,"F200W",1.989
2.16639990234375,0.502875264076198,"F200W",1.989
2.16739990234375,0.501342624440797,"F200W",1.989
2.16839990234375,0.501088966161069,"F200W",1.989
2.16939990234375,0.499273688597715,"F200W",1.989
2.17039990234375,0.498368528820644,"F200W",1.989
2.17139990234375,0.496680564979513,"F200W",1.989
2.17239990234375,0.496730417143786,"F200W",1.989
2.17339990234375,0.495572576313582,"F200W",1.989
2.17439990234375,0.49496564802623,"F200W",1.989
2.17539990234375,0.494493772643942,"F200W",1.989
2.17639990234375,0.49409887674656,"F200W",1.989
2.17739990234375,0.493640854742477,"F200W",1.989
2.17839990234375,0.492632679103651,"F200W",1.989
2.17939990234375,0.492489819046878,"F200W",1.989
2.18039990234375,0.492537592529027,"F200W",1.989
2.18139990234375,0.491948152887178,"F200W",1.989
2.18239990234375,0.491344666597525,"F200W",1.989
2.18339990234375,0.49127691718457,"F200W",1.989
2.18439990234375,0.491455751283759,"F200W",1.989
2.18539990234375,0.492988233391269,"F200W",1.989
2.18639990234375,0.493274213521231,"F200W",1.989
2.18739990234375,0.492947203296356,"F200W",1.989
2.18839990234375,0.493924494497437,"F200W",1.989
2.18939990234375,0.493748336711636,"F200W",1.989
2.19039990234375,0.494482310873832,"F200W",1.989
2.19139990234375,0.495528347112483,"F200W",1.989
2.19239990234375,0.495896599408749,"F200W",1.989
2.19339990234375,0.49649575472044,"F200W",1.989
2.19439990234375,0.497503739420438,"F200W",1.989
2.19539990234375,0.497822323540014,"F200W",1.989
2.19639990234375,0.498549352994222,"F200W",1.989
2.19739990234375,0.499872680131365,"F200W",1.989
2.19839990234375,0.501113048456408,"F200W",1.989
2.19939990234375,0.501967728035266,"F200W",1.989
2.20039990234375,0.503575154478952,"F200W",1.989
2.20139990234375,0.503692054702204,"F200W",1.989
2.20239990234375,0.50500945480458,"F200W",1.989
2.20339990234375,0.505530014997267,"F200W",1.989
2.20439990234375,0.506673870254392,"F200W",1.989
2.20539990234375,0.506838689848156,"F200W",1.989
2.20639990234375,0.506481305211221,"F200W",1.989
2.20739990234375,0.505680211026738,"F200W",1.989
2.20839990234375,0.504478023999598,"F200W",1.989
2.20939990234375,0.50305967860553,"F200W",1.989
2.21039990234375,0.501237828233833,"F200W",1.989
2.21139990234375,0.498237363840766,"F200W",1.989
2.21239990234375,0.494360871970111,"F200W",1.989
2.21339990234375,0.489179158963385,"F200W",1.989
2.21439990234375,0.481803028217021,"F200W",1.989
2.21539990234375,0.474779552084995,"F200W",1.989
2.21639990234375,0.46415958697255,"F200W",1.989
2.21739990234375,0.453341967283133,"F200W",1.989
2.21839990234375,0.440325023658223,"F200W",1.989
2.21939990234375,0.425169980789462,"F200W",1.989
2.22039990234375,0.408770212447464,"F200W",1.989
2.22139990234375,0.39090067171775,"F200W",1.989
2.22239990234375,0.371731290138318,"F200W",1.989
2.22339990234375,0.350969427123798,"F200W",1.989
2.22439990234375,0.329112473230365,"F200W",1.989
2.22539990234375,0.306771764801892,"F200W",1.989
2.22639990234375,0.285143762478389,"F200W",1.989
2.22739990234375,0.264325234055767,"F200W",1.989
2.22839990234375,0.243873812904344,"F200W",1.989
2.22939990234375,0.224524820057035,"F200W",1.989
2.23039990234375,0.206382319756542,"F200W",1.989
2.23139990234375,0.188943441947706,"F200W",1.989
2.23239990234375,0.173088671650917,"F200W",1.989
2.23339990234375,0.158524057303831,"F200W",1.989
2.23439990234375,0.144899045304198,"F200W",1.989
2.23539990234375,0.131813097805245,"F200W",1.989
2.23639990234375,0.119756165815903,"F200W",1.989
2.23739990234375,0.107888054774857,"F200W",1.989
2.23839990234375,0.0967283332855761,"F200W",1.989
2.23939990234375,0.0868421155591918,"F200W",1.989
2.24039990234375,0.0774688173241591,"F200W",1.989
2.24139990234375,0.0687777926476165,"F200W",1.989
2.24239990234375,0.0609679367341193,"F200W",1.989
2.24339990234375,0.0538173981002983,"F200W",1.989
2.24439990234375,0.0471584962531546,"F200W",1.989
2.24539990234375,0.0414470707658834,"F200W",1.989
2.24639990234375,0.0363572704935757,"F200W",1.989
2.24739990234375,0.0317512290914431,"F200W",1.989
2.24839990234375,0.0277435948285265,"F200W",1.989
2.24939990234375,0.0241827810543684,"F200W",1.989
2.25039990234375,0.0210073912553042,"F200W",1.989
2.25139990234375,0.0182789355459992,"F200W",1.989
2.25239990234375,0.0159800982662338,"F200W",1.989
2.25339990234375,0.0139392005948175,"F200W",1.989
2.25439990234375,0.0121351155438642,"F200W",1.989
2.25539990234375,0.0105961350031456,"F200W",1.989
2.25639990234375,0.00920630638694036,"F200W",1.989
2.25739990234375,0.00800496271839501,"F200W",1.989
2.25839990234375,0.00700173227489516,"F200W",1.989
2.25939990234375,0.00611778773781379,"F200W",1.989
2.26039990234375,0.0053367492568498,"F200W",1.989
2.26139990234375,0.00466926434137694,"F200W",1.989
2.26239990234375,0.00407321967947004,"F200W",1.989
2.26339990234375,0.0035555349311848,"F200W",1.989
2.26439990234375,0.00312340626850926,"F200W",1.989
2.26539990234375,0.00274951958710605,"F200W",1.989
2.26639990234375,0.00241564462243223,"F200W",1.989
2.26739990234375,0.0021350543005774,"F200W",1.989
2.26839990234375,0.00188847393615338,"F200W",1.989
2.26939990234375,0.00167197415581011,"F200W",1.989
2.27039990234375,0.00148838669614853,"F200W",1.989
2.27139990234375,0.00132828729644641,"F200W",1.989
2.27239990234375,0.00118695497331963,"F200W",1.989
2.27339990234375,0.00106842466861181,"F200W",1.989
2.27439990234375,0.000956754949277174,"F200W",1.989
2.27539990234375,0.000860511233522197,"F200W",1.989
2.27639990234375,0.000773958971758608,"F200W",1.989
2.27739990234375,0.000702472175975124,"F200W",1.989
2.27839990234375,0.000636888180107718,"F200W",1.989
2.27939990234375,0.000577975021060207,"F200W",1.989
2.28039990234375,0.000529460735513861,"F200W",1.989
2.28139990234375,0.000480723517297929,"F200W",1.989
2.28239990234375,0.000436786800975858,"F200W",1.989
2.28339990234375,0.000401966523430618,"F200W",1.989
2.28439990234375,0.000370082053018387,"F200W",1.989
2.28539990234375,0.000340843817615656,"F200W",1.989
2.28639990234375,0.000311768756411696,"F200W",1.989
2.28739990234375,0.000286557697609883,"F200W",1.989
2.28839990234375,0.000266333589249707,"F200W",1.989
2.28939990234375,0.000242961060219046,"F200W",1.989
2.29039990234375,0.000226019545525462,"F200W",1.989
2.29139990234375,0.000209483185972299,"F200W",1.989
2.29239990234375,0.000192897903511455,"F200W",1.989
2.29339990234375,0.000176847965645384,"F200W",1.989
2.29439990234375,0.000164508954628949,"F200W",1.989
2.29539990234375,0.00015319372347305,"F200W",1.989
2.29639990234375,0.000141083440281755,"F200W",1.989
2.29739990234375,0.00013348654184632,"F200W",1.989
2.29839990234375,0.000122738462367085,"F200W",1.989
2.29939990234375,0.000115243532381095,"F200W",1.989
2.30039990234375,0.000107494615181734,"F200W",1.989
2.30139990234375,0,"F200W",1.989
2.30239990234375,0,"F200W",1.989
NA,NA,"F200W",1.989
1.89859997558594,0,"F210M",2.099
1.89959997558594,0,"F210M",2.099
1.90059997558594,6.79638023290385e-06,"F210M",2.099
1.90159997558594,6.89766291987523e-06,"F210M",2.099
1.90259997558594,7.53407693876387e-06,"F210M",2.099
1.90359997558594,8.5212013865172e-06,"F210M",2.099
1.90459997558594,8.74808059222654e-06,"F210M",2.099
1.90559997558594,9.6024560724378e-06,"F210M",2.099
1.90659997558594,9.52904957641274e-06,"F210M",2.099
1.90759997558594,1.0627948675801e-05,"F210M",2.099
1.90859997558594,1.23334655549057e-05,"F210M",2.099
1.90959997558594,1.23218937901564e-05,"F210M",2.099
1.91059997558594,1.45101269260367e-05,"F210M",2.099
1.91159997558594,1.51141926578637e-05,"F210M",2.099
1.91259997558594,1.5374729821544e-05,"F210M",2.099
1.91359997558594,1.89275019648417e-05,"F210M",2.099
1.91459997558594,1.98339785679944e-05,"F210M",2.099
1.91559997558594,2.1924602547392e-05,"F210M",2.099
1.91659997558594,2.38020748425287e-05,"F210M",2.099
1.91759997558594,2.6454809310471e-05,"F210M",2.099
1.91859997558594,2.96618567360298e-05,"F210M",2.099
1.91959997558594,3.29556847441855e-05,"F210M",2.099
1.92059997558594,3.61698067170884e-05,"F210M",2.099
1.92159997558594,3.87541634553477e-05,"F210M",2.099
1.92259997558594,4.50146403702291e-05,"F210M",2.099
1.92359997558594,4.90119406669941e-05,"F210M",2.099
1.92459997558594,5.43035548307581e-05,"F210M",2.099
1.92559997558594,6.17773063995525e-05,"F210M",2.099
1.92659997558594,6.88011747094262e-05,"F210M",2.099
1.92759997558594,7.54926964082578e-05,"F210M",2.099
1.92859997558594,8.32106778137041e-05,"F210M",2.099
1.92959997558594,9.86343043514039e-05,"F210M",2.099
1.93059997558594,0.00010574098983884,"F210M",2.099
1.93159997558594,0.000118666349567184,"F210M",2.099
1.93259997558594,0.000133884417931488,"F210M",2.099
1.93359997558594,0.000149743889652035,"F210M",2.099
1.93459997558594,0.000172356216374371,"F210M",2.099
1.93559997558594,0.000189584443968332,"F210M",2.099
1.93659997558594,0.000215264441247551,"F210M",2.099
1.93759997558594,0.000243010428419455,"F210M",2.099
1.93859997558594,0.000272175678437487,"F210M",2.099
1.93959997558594,0.000304573958881788,"F210M",2.099
1.94059997558594,0.000345320492569601,"F210M",2.099
1.94159997558594,0.000401945553233049,"F210M",2.099
1.94259997558594,0.000439185834137856,"F210M",2.099
1.94359997558594,0.000507080424534814,"F210M",2.099
1.94459997558594,0.000569531441706258,"F210M",2.099
1.94559997558594,0.000650975574466649,"F210M",2.099
1.94659997558594,0.000730626842555262,"F210M",2.099
1.94759997558594,0.000843442654818713,"F210M",2.099
1.94859997558594,0.000960769595524884,"F210M",2.099
1.94959997558594,0.0010563295709254,"F210M",2.099
1.95059997558594,0.00122484440545645,"F210M",2.099
1.95159997558594,0.0013881694096188,"F210M",2.099
1.95259997558594,0.00159777799153183,"F210M",2.099
1.95359997558594,0.001801907113119,"F210M",2.099
1.95459997558594,0.00206190578131799,"F210M",2.099
1.95559997558594,0.00242522773670954,"F210M",2.099
1.95659997558594,0.00272239494583422,"F210M",2.099
1.95759997558594,0.00309492582610496,"F210M",2.099
1.95859997558594,0.00364546812388842,"F210M",2.099
1.95959997558594,0.00413063950535255,"F210M",2.099
1.96059997558594,0.0048331369190139,"F210M",2.099
1.96159997558594,0.00548056553169277,"F210M",2.099
1.96259997558594,0.0062534137279067,"F210M",2.099
1.96359997558594,0.00736147922605153,"F210M",2.099
1.96459997558594,0.00848755686821943,"F210M",2.099
1.96559997558594,0.00988228198568028,"F210M",2.099
1.96659997558594,0.0113911689314637,"F210M",2.099
1.96759997558594,0.0132885694392078,"F210M",2.099
1.96859997558594,0.0150780765632211,"F210M",2.099
1.96959997558594,0.0176133614786555,"F210M",2.099
1.97059997558594,0.0214351716684976,"F210M",2.099
1.97159997558594,0.0242729568925377,"F210M",2.099
1.97259997558594,0.0278145914146491,"F210M",2.099
1.97359997558594,0.0313777737525504,"F210M",2.099
1.97459997558594,0.0363524332795257,"F210M",2.099
1.97559997558594,0.0397385458826129,"F210M",2.099
1.97659997558594,0.0447811023084254,"F210M",2.099
1.97759997558594,0.0508459663535401,"F210M",2.099
1.97859997558594,0.0549615734431133,"F210M",2.099
1.97959997558594,0.0634018391183966,"F210M",2.099
1.98059997558594,0.0698330631404143,"F210M",2.099
1.98159997558594,0.0784256003143208,"F210M",2.099
1.98259997558594,0.08691841326437,"F210M",2.099
1.98359997558594,0.0973382676298661,"F210M",2.099
1.98459997558594,0.110647864157655,"F210M",2.099
1.98559997558594,0.121998052386956,"F210M",2.099
1.98659997558594,0.140942380604986,"F210M",2.099
1.98759997558594,0.15999475092362,"F210M",2.099
1.98859997558594,0.182128429499247,"F210M",2.099
1.98959997558594,0.209682389993468,"F210M",2.099
1.99059997558594,0.227708691384434,"F210M",2.099
1.99159997558594,0.257023981527359,"F210M",2.099
1.99259997558594,0.283714196138145,"F210M",2.099
1.99359997558594,0.310798621335627,"F210M",2.099
1.99459997558594,0.338719330895821,"F210M",2.099
1.99559997558594,0.364263889587918,"F210M",2.099
1.99659997558594,0.387709028578396,"F210M",2.099
1.99759997558594,0.403963726712737,"F210M",2.099
1.99859997558594,0.42085447692326,"F210M",2.099
1.99959997558594,0.442409714774621,"F210M",2.099
2.00059997558594,0.462482145425868,"F210M",2.099
2.00159997558594,0.473137668088956,"F210M",2.099
2.00259997558594,0.485103469226757,"F210M",2.099
2.00359997558594,0.486031319322849,"F210M",2.099
2.00459997558594,0.494106468841786,"F210M",2.099
2.00559997558594,0.504873802564734,"F210M",2.099
2.00659997558594,0.508137842487482,"F210M",2.099
2.00759997558594,0.51051508640064,"F210M",2.099
2.00859997558594,0.511969042568444,"F210M",2.099
2.00959997558594,0.51342909859505,"F210M",2.099
2.01059997558594,0.509007127256132,"F210M",2.099
2.01159997558594,0.516105660758842,"F210M",2.099
2.01259997558594,0.513074140801791,"F210M",2.099
2.01359997558594,0.516191024235137,"F210M",2.099
2.01459997558594,0.51831022883345,"F210M",2.099
2.01559997558594,0.513788872959983,"F210M",2.099
2.01659997558594,0.518805010592678,"F210M",2.099
2.01759997558594,0.512566041116691,"F210M",2.099
2.01859997558594,0.51385812067035,"F210M",2.099
2.01959997558594,0.517261597725004,"F210M",2.099
2.02059997558594,0.513487824239328,"F210M",2.099
2.02159997558594,0.51589592192603,"F210M",2.099
2.02259997558594,0.51013296977987,"F210M",2.099
2.02359997558594,0.51795119650357,"F210M",2.099
2.02459997558594,0.510685912800564,"F210M",2.099
2.02559997558594,0.519596842892841,"F210M",2.099
2.02659997558594,0.513021518869612,"F210M",2.099
2.02759997558594,0.51587862475546,"F210M",2.099
2.02859997558594,0.51160600536376,"F210M",2.099
2.02959997558594,0.514233622451601,"F210M",2.099
2.03059997558594,0.516295252685995,"F210M",2.099
2.03159997558594,0.510856824945666,"F210M",2.099
2.03259997558594,0.517177763638152,"F210M",2.099
2.03359997558594,0.517481490510134,"F210M",2.099
2.03459997558594,0.511518783480985,"F210M",2.099
2.03559997558594,0.507595694298384,"F210M",2.099
2.03659997558594,0.52154278453995,"F210M",2.099
2.03759997558594,0.512403848540342,"F210M",2.099
2.03859997558594,0.516176438703725,"F210M",2.099
2.03959997558594,0.511843192541524,"F210M",2.099
2.04059997558594,0.505266234239996,"F210M",2.099
2.04159997558594,0.515679807172485,"F210M",2.099
2.04259997558594,0.509189831908275,"F210M",2.099
2.04359997558594,0.509762833850938,"F210M",2.099
2.04459997558594,0.508148135247205,"F210M",2.099
2.04559997558594,0.509415336382632,"F210M",2.099
2.04659997558594,0.508713358747865,"F210M",2.099
2.04759997558594,0.510160252588611,"F210M",2.099
2.04860009765625,0.503176093774646,"F210M",2.099
2.04960009765625,0.497974494846699,"F210M",2.099
2.05060009765625,0.516364919697894,"F210M",2.099
2.05160009765625,0.504649132031325,"F210M",2.099
2.05260009765625,0.506742796797522,"F210M",2.099
2.05360009765625,0.508270898085926,"F210M",2.099
2.05460009765625,0.504214013730391,"F210M",2.099
2.05560009765625,0.502378610323676,"F210M",2.099
2.05660009765625,0.50766998330521,"F210M",2.099
2.05760009765625,0.505997348963577,"F210M",2.099
2.05860009765625,0.508521091024758,"F210M",2.099
2.05960009765625,0.50429425627097,"F210M",2.099
2.06060009765625,0.514401197069225,"F210M",2.099
2.06160009765625,0.508633455834252,"F210M",2.099
2.06260009765625,0.517728878698691,"F210M",2.099
2.06360009765625,0.506960695636083,"F210M",2.099
2.06460009765625,0.509678343542964,"F210M",2.099
2.06560009765625,0.513829577304986,"F210M",2.099
2.06660009765625,0.512336686734548,"F210M",2.099
2.06760009765625,0.513609072822621,"F210M",2.099
2.06860009765625,0.520847033063313,"F210M",2.099
2.06960009765625,0.51743685586683,"F210M",2.099
2.07060009765625,0.520582151453806,"F210M",2.099
2.07160009765625,0.522043897185407,"F210M",2.099
2.07260009765625,0.519167795885902,"F210M",2.099
