region_id,value
1,0.0045442944687699134
2,0.029389144648776504
3,0.06070275803979261
4,0.21118909237482256
5,0.17943225018416845
6,0.1974074290580247
7,0.14317259656001477
8,0.18776215712153188
9,1.4919774513892083
10,2.0540855585792794
11,1.8938091452543846
12,0.22327711226705022
13,3.1545194143330946
14,0.060881445673396956
15,0.5272877699593134
16,2.763182120495031
17,1.8321553829202994
18,2.7603200587098558
19,5.271002560339054
20,3.923625026593979
