region_id,value
1,0.00862843070389359
2,0.18428640648832256
3,0.2
4,0.06290281030075925
5,0.02412680083858
6,0.12031335072385652
7,-0.6938371323940635
8,0.17927737249643366
9,-0.500810748726332
10,0.00390692953161703
11,-0.359610127702803
12,-1
13,-0.3178090067162964
14,-1
15,0.18554788146554985
16,0.04017816503451368
17,0.2
18,-0.13804015766180772
19,-0.5693997337049627
20,0.2
