region_id,value
1,3.3094086831908687
2,10.94326458881752
3,6.5850074871776405
4,5.5750689647890646
5,2.7423213701612545
6,2.194212267876823
7,0.4896566835165504
8,1.0836365200928164
9,0.797285876760032
10,3.951598768703649
11,1.61922799397206
12,0.09545221373072602
13,2.0228620275765885
14,0.03904073757704806
15,1.070737730000252
16,1.4765947551923304
17,1.566513337822461
18,1.475065320925338
19,3.943420358890667
20,1.2580287254982887
