region_id,value
1,8.362539808421982
2,8.690332314300644
3,8.883156093735595
4,9.158599854384764
5,9.227624236794064
6,9.07740556310957
7,9.038648938878024
8,8.746723584145549
9,9.442755109086606
10,9.532231004259712
11,9.71893656057456
12,9.423652965973895
13,9.341045483772444
14,8.976437764081075
15,8.841845250016263
16,9.303825510254615
17,9.149365840576358
18,9.08265420780567
19,8.703781345582582
20,8.790476745413399
