region_id,value
1,-1
2,-0.6943290775356886
3,-0.6201342911662517
4,-0.6216668296379216
5,-0.5157271791754957
6,-0.658522537402475
7,-1
8,-1
9,-1
10,-1
11,-1
12,-1
13,-0.9423371047436536
14,-1
15,-0.72094567967895
16,-1
17,-1
18,-1
19,-1
20,-1
