"region_id","n_pix","area_arcsec2","sfr","surface_sfr"
1,786,0.314399999999993,0.519579093477737,1.65260525915314
2,71,0.0283999999999994,0.0553644380081705,1.94945204254126
3,80,0.0319999999999993,0.199399968851934,6.23124902662306
4,104,0.0415999999999991,0.113417447993539,2.7263809613832
5,43,0.0171999999999996,0.053854585323547,3.13108054206675
6,31,0.0123999999999997,1.29388335880242,104.345432161487
7,119,0.047599999999999,0.241283298626409,5.06897686189946
8,43,0.0171999999999996,0.0723734296787618,4.20775753946299
9,41,0.0163999999999997,0.30794551822574,18.7771657454723
10,49,0.0195999999999996,0.0902887915908355,4.60657099953252
11,61,0.0243999999999995,0.139511527362513,5.71768554764408
12,38,0.0151999999999997,0.215923103895438,14.2054673615422
13,38,0.0151999999999997,0.754849581723326,49.6611566923251
14,37,0.0147999999999997,0.00213784682227671,0.144449109613294
15,20,0.00799999999999983,0.490518669116091,61.3148336395127
16,193,0.0771999999999984,0.235366627787119,3.04879051537725
17,41,0.0163999999999997,0.0228234321938285,1.39167269474567
18,21,0.00839999999999982,0.0890398198999983,10.5999785595238
19,10,0.00399999999999992,0.55784015266158,139.460038165398
20,14,0.00559999999999988,0.693370569972329,123.816173209347
21,22,0.00879999999999981,0.424560875163802,48.2455539958877
22,7,0.00279999999999994,0.0820063068179779,29.287966720707
23,9,0.00359999999999992,4.2932601215103e-07,0.000119257225597511
24,1,0.000399999999999992,0.127293346864698,318.233367161753
25,5,0.00199999999999996,0.0368222000099286,18.4111000049647
26,3,0.00119999999999997,0.0366070667245283,30.5058889371076
27,3,0.00119999999999997,0.0794022388855917,66.1685324046612
28,5,0.00199999999999996,0.0111063676116298,5.55318380581504
29,1,0.000399999999999992,0.0575019888274036,143.754972068512
30,5,0.00199999999999996,0.0278733022342648,13.9366511171327
31,2,0.000799999999999983,0.0221835674428417,27.7294593035527
32,2,0.000799999999999983,0.0418882984986226,52.3603731232794
33,2,0.000799999999999983,0.027893587001998,34.8669837524982
34,1,0.000399999999999992,0.00926978236739848,23.1744559184967
35,2,0.000799999999999983,0.0269487617035204,33.6859521294012
36,3,0.00119999999999997,0.0598457462492705,49.8714552077265
37,1,0.000399999999999992,0.0204072959323652,51.0182398309141
38,3,0.00119999999999997,0.0449824802542438,37.4854002118706
39,4,0.00159999999999997,0.0760110108857676,47.5068818036057
40,5,0.00199999999999996,0.0202631504414635,10.131575220732
