tag,region,n_pix,photometry_mode,z_used,Z_mode,Z_fixed,Z_fit,logzsol,systematic_frac,convergence,objective,rms_sigma,logMformed,age_mw_gyr,sfr_recent,mSFR,mpeak,mperiod,tau_screen,Av
sagui9,1,198,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,11.565548381799324,1.0183109198127356,7.788289753494892,0.2506423309365453,0.10973233599761056,0.1444436372330866,0.3,0.2,0.48153734352116256,0.5229495550639826
sagui9,2,173,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,11.21737978364868,0.9739129150443291,8.072010775086081,0.25064233093654537,0.21088983460601574,0.27759998444433265,0.3,0.2,0.3144950559811943,0.34154163079557703
sagui9,3,367,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,11.530781619311206,1.0052185007169239,8.650039360246405,0.41142167507220845,0.5130304064609799,0.6000746363125598,0.4080191202026794,0.44338418552524556,0.4028731910481385,0.4375202854782785
sagui9,4,413,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,11.201300648086981,0.971980402274633,8.956757733432646,0.681597918476773,0.3972145345889061,1.221188811908997,0.9585086758140131,0.2,0.21060905003213487,0.22872142833489847
sagui9,5,195,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,1,10.911195004435893,0.9433565925301546,8.638093570806534,0.7018342635160052,0.3318890795123946,0.33952148174158947,0.32697959055692016,1.1651491568991996,0.19458231474149884,0.21131639380926776
sagui9,6,369,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,1,10.853764916674036,0.935715855780405,9.196969252980589,1.884324684195294,0.32742120400800556,0.5354433558519698,2.4622321033296486,1.163095859725167,0.003163484966143209,0.0034355446732315252
sagui9,7,213,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,1,10.865535917967112,0.9372869960937139,8.93784635794615,1.1910065754561203,0.2991073113664106,0.44621169757367046,1.4950922152922925,0.8389135271191376,0.1031856761037821,0.11205964424870736
sagui9,8,185,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,1,10.878503041035351,0.9390147463421366,8.950220524153812,1.234037972777657,0.2991224492897809,0.43941445672824614,1.5344541352872758,0.89198087860139,0.15070269142275353,0.16366312288511034
sagui9,9,172,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,1,10.88665976879942,0.9400999286055496,9.01610360297665,1.2780086532166202,0.33059441859017924,0.5024898948090092,1.618297122544769,0.8743150017455815,0.03022940580612614,0.03282913470545299
sagui9,10,129,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,1,10.894417911789805,0.9411309208247952,8.847884581623186,1.1845820979419512,0.2432433726647313,0.3667517837524188,1.4957487822902873,0.8200704834813073,0.12496457764588151,0.13571153132342734
sagui9,11,96,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,11.027648238760595,0.9549345115658353,8.958037126682568,2.8056349878819486,0.17418901589564642,0.17727568658435588,1.0866210754592946,5,0,0
sagui9,12,57,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,11.796950171821663,1.0350387838756288,8.786237066481403,3.030190043314898,0.10438959996334977,0.10850930574830162,1.6812262704924907,5,0,0
sagui9,13,70,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,12.36092014417887,1.0917679375785334,8.915744316365558,2.8728395451240982,0.1525135453229006,0.15608720785161936,1.2612609126529337,5,0,0
sagui9,14,9,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,13.95791212263568,1.271571808277564,8.041220764677707,2.061764377914415,0.03035613086047902,0.030412295090330454,0.3,4.040601112877473,0,0
sagui9,15,25,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,12.949962657376535,1.1631758424948475,8.586046730478511,3.4541496653347767,0.053617399299221366,0.059146720474666875,2.9730037359993338,5,0,0
sagui9,16,6,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,13.969163623502391,1.253071546853903,7.835646481347679,1.1059553857371982,0.034490688093056464,0.034726911844665524,0.3,2.037812777910034,0,0
sagui9,17,8,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,13.678404853382512,1.2373104027869162,8.148621452067138,2.61033286134925,0.030061355284229083,0.030219612174042055,0.588069441197942,5,0,0
sagui9,18,17,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,13.842334167128005,1.3231602995808203,8.581702937565016,4.398866181370942,0.03053701302369434,0.08039038227509178,8.378985798996796,2.1180149125050622,0,0
sagui9,19,10,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,13.85341759717856,1.2814524901489261,8.194629539075319,1.0132403219782486,0.08565458855896915,0.08636217817282009,0.3,1.8438781239569397,0,0
sagui9,20,7,raw,0.6651,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,14.582114769128946,1.452398432059209,8.349353954337438,4.659197370686646,0.013860636767878626,0.05429456790850533,7.919017365775508,1.4294867540039295,0,0
