region_id,value
1,7.784952019076106
2,8.119300028133784
3,8.169321328254362
4,8.520195320864838
5,8.639859535479616
6,8.239459017121638
7,8.53329961489412
8,8.171684756841112
9,8.340979659392463
10,8.229337415252898
11,8.127231909835187
12,8.241915361018297
13,8.500387432671776
14,8.087142718113993
15,8.437975167584803
16,8.365644739898402
17,8.340177149320434
18,7.979522939097647
19,8.095635583959155
20,8.04811602600881
