region_id,value
1,7.788289753494892
2,8.072010775086081
3,8.650039360246405
4,8.956757733432646
5,8.638093570806534
6,9.196969252980589
7,8.93784635794615
8,8.950220524153812
9,9.01610360297665
10,8.847884581623186
11,8.958037126682568
12,8.786237066481403
13,8.915744316365558
14,8.041220764677707
15,8.586046730478511
16,7.835646481347679
17,8.148621452067138
18,8.581702937565016
19,8.194629539075319
20,8.349353954337438
