region_id,value
1,0.5229495550639826
2,0.34154163079557703
3,0.4375202854782785
4,0.22872142833489847
5,0.21131639380926776
6,0.00343554467323152
7,0.11205964424870736
8,0.16366312288511034
9,0.03282913470545299
10,0.13571153132342734
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
