region_id,value
1,0.007074199748486641
2,0.01556028070040072
3,0.017843700520371035
4,0.012276737332250919
5,0.021725322666962324
6,0.011326306742201553
7,0.017924840905524448
8,0.020638834284936687
9,0.024534372474411884
10,0.024069063365068272
11,0.023161005869855526
12,0.023377079929155692
13,0.027811106033963723
14,0.043053829936363475
15,0.027376228696625263
16,0.07337675343269243
17,0.04796522140828586
18,0.02292902126303914
19,0.10933482581929958
20,0.02527510838683828
