tag,region,n_pix,photometry_mode,z_used,Z_mode,Z_fixed,Z_fit,logzsol,systematic_frac,convergence,objective,rms_sigma,logMformed,age_mw_gyr,sfr_recent,mSFR,mpeak,mperiod,tau_screen,Av
sagui10,1,677,raw,0.4148,free,NA,0.0020000000000000005,-0.9999999999999999,0.1,0,25.979125353217764,4.960888405517008,8.96309439675528,0.415944818201223,0.8353243591711473,1.5646965880739678,0.5693654729916097,0.2,2.5,2.7150000000000003
sagui10,2,109,raw,0.4148,free,NA,0.00799999994256688,-0.3979400117898986,0.1,1,29.427356553221138,11.064091576521497,8.923873723688303,0.8222843597941636,0.2701197335068454,1.0575839574814545,1.1501281274666502,0.2000021974607716,2.5,2.7150000000000003
sagui10,3,252,raw,0.4148,free,NA,0.011555224986462782,-0.23825158981873226,0.1,0,30.66298093728627,13.496202699496461,9.473880811689304,0.8463451267095345,0.9118418344020085,3.7201793389445523,1.1828121095112005,0.2,2.5,2.7150000000000003
sagui10,4,94,raw,0.4148,free,NA,0.01088208296757565,-0.26431796291757265,0.1,0,29.922033623595265,12.584777846978122,9.240501403063664,0.8447868330648122,0.5344693015642717,2.17480854247721,1.1807165789110452,0.2,2.5,2.7150000000000003
sagui10,5,139,raw,0.4148,free,NA,0.018978044990547876,-0.022778523797562355,0.1,0,31.534206440441274,15.03559260675587,9.503255200276131,0.8300536670574099,1.008976396471426,4.003561893193675,1.1607299610877577,0.2,2.5,2.7150000000000003
sagui10,6,107,raw,0.4148,free,NA,0.025430292701211308,0.10432136324508791,0.1,0,32.762194837125676,16.99011807656948,9.174305762662339,0.7040676982546318,0.6222269614584199,1.9901171661298827,0.989797761332482,0.2,2.5,2.7150000000000003
sagui10,7,59,raw,0.4148,free,NA,0.02857158248538316,0.15490429951878243,0.1,0,32.34773198395424,17.94796367174877,9.13097542917315,0.6350130944401112,0.6629904231841084,1.877130377242696,0.8934065168274979,0.2,2.5,2.7150000000000003
sagui10,8,70,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,33.67226755728804,21.30604271402143,9.29514666017936,0.7554135476082894,0.7327661941900805,2.561977081849174,1.0603485970638982,0.2,2.5,2.7150000000000003
sagui10,9,34,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,37.36091965284761,25.825612317383698,9.144208835402852,1.2642350740931452,0.1992405568860933,1.5687825105776796,1.7060936052353273,0.2,2.5,2.7150000000000003
sagui10,10,205,raw,0.4148,free,NA,0.008000000001280339,-0.3979400086025321,0.1,1,27.307214939784366,8.049509154120175,8.846482896032962,0.4863907131808217,0.5123556403619081,1.101584407210431,0.6768763641760701,0.2,2.5,2.7150000000000003
sagui10,11,56,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,36.40404225415402,27.146318569305016,9.40792491668322,1.1702808767281596,0.4297252944241693,2.930996852679078,1.5916597774636108,0.2,2.5,2.7150000000000003
sagui10,12,32,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,33.73435644294142,18.33565236748858,9.148269480322899,0.731563646749446,0.5506654213529526,1.8481581044222268,1.0279460798110527,0.2,2.5,2.7150000000000003
sagui10,13,12,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,35.488640173311,22.42313924845804,8.816110242685552,0.8646455569702677,0.1932397043921684,0.8128033847976542,1.207032816612883,0.2,2.5,2.7150000000000003
sagui10,14,13,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,36.319215816294985,27.694423098337026,8.98980181389602,1.2920095503705253,0.1333000709752839,1.0947933349528374,1.7397165463284554,0.2,2.5,2.7150000000000003
sagui10,15,14,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,34.94729635852626,22.43741027595405,9.003300531093597,0.8372230330257706,0.3143918757240745,1.2629171991230463,1.170488003731703,0.2,2.5,2.7150000000000003
sagui10,16,7,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,33.17068341940751,20.974612143056973,8.823061643657281,0.7727519636833965,0.23800244394053754,0.8567865385050027,1.0834984862202657,0.2,2.5,2.7150000000000003
sagui10,17,5,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,30.50561916032805,20.0235875803435,8.58576357872752,0.6752213709522138,0.1716028953715614,0.5216932289126306,0.9496444125751896,0.2,2.5,2.7150000000000003
sagui10,18,10,raw,0.4148,free,NA,0.03169786384922227,0.19999999999999998,0.1,0,32.05902759358578,21.36371990700648,9.064002639586203,0.7021569174987087,0.4847889531598901,1.5453301768977796,0.9871344146961526,0.2,2.5,2.7150000000000003
sagui10,19,4,raw,0.4148,free,NA,0.021196852304836977,0.02524137808856678,0.1,0,28.801928491335023,21.407573798028363,8.815117733058075,0.8467980244892969,0.1998734370525853,0.8160787450975387,1.1834202886706429,0.2,2.5,2.7150000000000003
sagui10,20,6,raw,0.4148,free,NA,0.028616478501093497,0.1555861934508998,0.1,0,33.39299076956204,18.764108683329912,8.739407459778175,0.674335270741637,0.244947685288133,0.7435112991199028,0.9484127362766656,0.2,2.5,2.7150000000000003
