region_id,value
1,0.7011234410001973
2,0.5912576482604022
3,1.0711180809563057
4,1.047024416062272
5,1.189064438048657
6,1.2775904935327986
7,1.4932515226110026
8,1.5547375543086928
9,1.6542209782485997
10,1.4695191963668568
11,2.3130138284431965
12,0.7660752853960009
13,0.7091567276612162
14,0.6857415790548311
15,0.7664550024137982
16,1.0536227429044005
17,1.2786021561583027
18,1.3844563607845746
19,1.6218977130912369
20,2.0436653761963104
