region,mass,logzsol,dust2,tage,tau,n_pix,sfr_10myr,sfr_100myr,ssfr_10myr,ssfr_100myr,age_mass_weighted,z_used,kpc_per_pixel,area_kpc2,sigma_sfr_10myr,sigma_sfr_100myr
1,147936270619.4356,0.2999999477941992,1.8940083577750293,3.0111410748838163,1.7805218937848235,50878,18.826103794828555,19.31048103541433,1.272582019000499e-10,1.3053243098908667e-10,1.1001536066369897,1.1,0.1634599327192601,1359.4168935820776,0.013848661057331409,0.014204973563724821
2,446078842228.9279,0.299999784681314,2.521350904955624,4.896748736005089,1.6803084310220209,26185,15.272801692263071,15.689637633660778,3.423789753387376e-11,3.517234208030169e-11,1.3994348007775792,1.1,0.1634599327192601,699.6409323960593,0.021829485647671197,0.02242527117435582
3,159314103415.63565,-0.6587064908219704,4.224398381109818,5.452517469265003,2.432537058979141,2260,7.805976737141274,7.952279391823283,4.899739928721946e-11,4.9915727618141424e-11,1.7839973444278672,1.1,0.1634599327192601,60.385278106362186,0.12926953360042298,0.13169235352060807
4,54814315772.830055,-0.1652805782381904,1.3865419819779,2.446345846246161,0.5000002079183807,1535,0.8369044782488557,0.9172309973830772,1.5267990970046665e-11,1.6733420538977578e-11,0.4815109384301708,1.1,0.1634599327192601,41.013894643038036,0.020405389089058805,0.022363908752537208
5,196147762465.9023,-1.023016901202163,4.691540517101301,4.7737821917264425,0.5000010716946102,541,0.0282844642121439,0.0309992165325415,1.441997800870191e-13,1.5804012313385597e-13,0.4996603122046035,1.1,0.1634599327192601,14.455059936080506,0.001956717186730202,0.0021445235557388457
6,302164132134.74335,-0.9811581800849966,4.690271745502572,4.274812285854764,0.5000006256719635,601,0.1182106238567022,0.1295565297921366,3.912132886903628e-13,4.287621064645878e-13,0.4991727768835332,1.1,0.1634599327192601,16.05820891235561,0.00736138286043519,0.008067931517097924
7,379883364752.6412,-0.9997574994777636,4.701941017119278,4.468645686739045,0.5000000590032747,438,0.1008490015619368,0.1105285432952084,2.6547359247384816e-13,2.909538915113551e-13,0.4994128169867665,1.1,0.1634599327192601,11.702987526808247,0.00861737238725754,0.009444472451330795
8,198289755724.00925,-0.9271694615912056,4.86747507426412,4.795540002159142,0.5000007651446542,103,0.0273755414219469,0.0300030567456102,1.3805827397381902e-13,1.5130916186799984e-13,0.4996730319359124,1.1,0.1634599327192601,2.7520724092722593,0.009947246057085364,0.010901986679029285
9,153939980415.2561,-0.3257122761888364,3.953425060441609,5.452517471425188,0.9334999681413084,153,0.4832158975272408,0.5073202922188124,3.1389889502633204e-12,3.29557202001914e-12,0.917608174338946,1.1,0.1634599327192601,4.088029889501511,0.11820263319702966,0.12409896843505572
10,15898054629.074066,-0.4999999637499437,4.680610470002707,0.0783558895124018,2.0988680506559683,107,199.60686978511467,158.98054629074062,1.2555427342668541e-08,9.999999999999997e-09,0.0389341822985823,1.1,0.1634599327192601,2.8589490076905992,69.81826861835253,55.60803843058463
11,159090495858.72867,-0.7499998243421726,4.729431836281001,4.770608563279185,1.539250332066897,104,4.895172299852539,5.041272759009125,3.0769734379352366e-11,3.1688082507994336e-11,1.3140363813638418,1.1,0.1634599327192601,2.778791558876844,1.761619105331928,1.8141960820720033
12,75896592985.58817,-1.0000004096739443,3.142129721028141,4.940939160909061,1.2310956738249803,26,1.1391918234380956,1.181924502240019,1.500978869571147e-11,1.5572826865422698e-11,1.1401649093233672,1.1,0.1634599327192601,0.694697889719211,1.6398377486054319,1.7013503563653254
