region,mass,logzsol,dust2,tage,tau,n_pix,sfr_10myr,sfr_100myr,ssfr_10myr,ssfr_100myr,age_mass_weighted,z_used,kpc_per_pixel,area_kpc2,sigma_sfr_10myr,sigma_sfr_100myr
11,224757627.7864445,-0.4557526230388873,0.3829805341479226,3.327779198833799,9.999988682132273,71,0.0569525438740127,0.0572096441128984,2.5339537721107595e-10,2.545392771597353e-10,1.5717750888403486,0.36,0.10060794355601584,0.7186590397665032,0.0792483510574318,0.0796061010120824
12,218833858.49019116,-0.5743912220318966,0.266070802371127,5.334295702810669,9.999959009506712,54,0.0310659346407266,0.0312061756633198,1.419612799182952e-10,1.4260213606167608e-10,2.4311412819440568,0.36,0.10060794355601584,0.5465857485548054,0.056836342189429886,0.05709291862407716
13,313154789.94826615,-0.5902697535453802,0.414838400015929,5.5150134101609,9.999969626224306,48,0.0425777098855945,0.0427699183378354,1.3596378293504146e-10,1.3657756390985135e-10,2.5053201254895834,0.36,0.10060794355601584,0.4858539987153825,0.08763478328504382,0.08803039277420951
14,36304516.71777549,-1.2500118161597022,0.1191909842702299,3.5726760895900576,5.159261973717998,6,0.0070530239523992,0.0071149210060116,1.9427400748033888e-10,1.9597894833091075e-10,1.5818004880317833,0.36,0.10060794355601584,0.06073174983942281,0.11613404802344209,0.11715323574281553
15,301564024.74463177,-0.6580449986345178,0.2228450595062802,9.030977041758373,9.999973921879182,42,0.0205634847402582,0.0206563143894276,6.818944918138569e-11,6.849727651340279e-11,3.844895054334567,0.36,0.10060794355601584,0.4251222488759597,0.04837075639919783,0.0485891162931221
16,227558358.43382323,-0.8020638888535682,0.2065644797450072,7.745048529287051,9.99997207055352,42,0.0194671625408594,0.0195550430838463,8.554800041115917e-11,8.593418944676209e-11,3.377568743110925,0.36,0.10060794355601584,0.4251222488759597,0.04579191654243305,0.04599863482927704
17,209420099.39719957,-0.9282571105490064,0.0586247659570636,9.746393907390056,6.894022047497108,24,0.0097704630613702,0.0098345326791748,4.6654848744193397e-11,4.696078698980097e-11,3.7614692728546384,0.36,0.10060794355601584,0.24292699935769124,0.04021974950171738,0.0404834897116323
18,286308770.1559669,-0.7350227572375202,0.2182706179952006,9.7463911456394,9.37880078445362,30,0.0167184245423154,0.0167989119862969,5.839298786833549e-11,5.867410899479511e-11,4.0439743405851125,0.36,0.10060794355601584,0.30365874919711405,0.05505662058649582,0.05532167945337949
19,221368938.3490995,-0.891285234969702,0.1792502431237611,9.74639173811452,3.882032304442824,16,0.0050471459857424,0.0051061320000107,2.2799702719733264e-11,2.3066162931848928e-11,3.020497736633461,0.36,0.10060794355601584,0.1619513329051275,0.03116458441684492,0.03152880503306457
20,242366883.44641292,-0.5974251626205065,0.3196607676170742,8.012297380671317,9.999996221053715,23,0.0197420926392584,0.0198312140823003,8.14554049568551e-11,8.182311791241487e-11,3.476812090358075,0.36,0.10060794355601584,0.2328050410511208,0.08480096715312667,0.08518378293168333
21,143204522.74301696,-0.5720548034859276,0.4879848803814968,5.796640234244761,9.999991629734897,15,0.0182415449868695,0.0183238925672903,1.2738106756309887e-10,1.2795610233744407e-10,2.619866892804741,0.36,0.10060794355601584,0.15182937459855703,0.12014503145455799,0.12068740068079321
22,219815524.45556405,-0.5924304541896214,0.3628952981023337,7.949065514937362,9.999997334717998,17,0.0181122773545339,0.0181940413368909,8.239762591561364e-11,8.276959228404679e-11,3.453432188463645,0.36,0.10060794355601584,0.17207329121169798,0.1052590859801174,0.10573425549527714
23,180759760.6686642,-0.7603774682398119,0.501607509171428,9.655026954234664,9.999995917220511,9,0.0111216591902941,0.0111718655369247,6.152729539557385e-11,6.18050471830561e-11,4.062491131369386,0.36,0.10060794355601584,0.09109762475913422,0.12208506225821161,0.12263618910442026
24,156622919.60612538,-0.711376756470521,0.3932676253262455,8.769713230060345,9.999999073516438,9,0.0111641674604542,0.0112145656856023,7.128054749924106e-11,7.160232815097985e-11,3.752025077046985,0.36,0.10060794355601584,0.09109762475913422,0.12255168551290671,0.12310491865461984
25,223981390.6008516,-0.4593925311580269,0.2757115885170577,9.746375665168802,9.670586242151405,11,0.0133203941257099,0.0133825811897736,5.947098591528831e-11,5.974862980301009e-11,4.068155142983577,0.36,0.10060794355601584,0.11134154137227516,0.11963543850333991,0.12019396376980604
26,213526004.70061415,-0.7499999736451249,0.3286239582148676,9.480306569507524,3.968540322686111,7,0.0054410567635279,0.0055032491548213,2.5481939640826928e-11,2.5773203420995495e-11,3.011041221163639,0.36,0.10060794355601584,0.07085370814599329,0.07679282998592907,0.07767058773384049
27,225963972.89903376,-0.5131119696721262,0.1454947363121541,9.746391543188624,5.053792154655378,8,0.0076123564142219,0.0076805651086699,3.368836331101029e-11,3.3990219813057706e-11,3.396071301806713,0.36,0.10060794355601584,0.08097566645256375,0.09400795013748092,0.09485028583456293
28,178294163.95170388,-0.7500002415372532,0.0525919152473953,8.541486269721107,1.9716813517541905,4,0.0012071109617229,0.0012351088903681,6.770333559823948e-12,6.927365781320323e-12,1.857950459540336,0.36,0.10060794355601584,0.040487833226281876,0.029814165529098453,0.03050568015001488
29,61773429.27346591,-0.750000331047367,0.2368826602390888,9.724555161314573,6.0836910531952,2,0.0025757143032368,0.0025948659688102,4.1696152108285746e-11,4.2006182906294117e-11,3.6189239353456615,0.36,0.10060794355601584,0.020243916613140938,0.12723399095434063,0.12818003642268483
30,99598031.27297255,-1.000000235571662,0.0864723721945074,9.633859593948433,2.796256001472948,2,0.0011756187203075,0.0011947539705849,1.1803634120894291e-11,1.1995758905218564e-11,2.4788492317814685,0.36,0.10060794355601584,0.020243916613140938,0.05807269130640315,0.059017925899247634
31,131882610.7191416,-0.9312274624022796,1.9356159326121306e-08,8.413421985471622,3.136002285308534,3,0.0030910975194942,0.0031359044562315,2.3438249384349232e-11,2.3777998017569105e-11,2.518581002000644,0.36,0.10060794355601584,0.030365874919711405,0.101795108083241,0.1032706768542964
32,41417284.10060199,-0.1988910711415879,0.4516673431926027,3.3388595354568453,9.99998896932028,5,0.0104540051983884,0.0105011975970681,2.5240682544504455e-10,2.5354626275254787e-10,1.5767019583069202,0.36,0.10060794355601584,0.05060979153285235,0.20656092194338302,0.20749339760175567
33,57463617.708382666,-1.7499999751486643,0.1761867467523492,9.101489417578453,2.701768998890788,1,0.0007598929430401,0.0007726991868919,1.3223896673134432e-11,1.3446754967869927e-11,2.3771931815645693,0.36,0.10060794355601584,0.010121958306570469,0.07507370807354842,0.07633890236342088
34,129784313.55869476,-0.5340274017220014,0.267306802745682,6.143332204158669,9.999999793705287,14,0.0153047618597828,0.0153738518999544,1.1792458919052076e-10,1.184569342658016e-10,2.759122324715769,0.36,0.10060794355601584,0.14170741629198658,0.10800254679859173,0.10849010095757265
35,90445834.549872,-0.6479399873146121,0.0995405699268257,8.876858797658455,9.999995782434194,5,0.0063302546960332,0.0063588312744359,6.99894553191694e-11,7.030540771813717e-11,3.7902391956406234,0.36,0.10060794355601584,0.05060979153285235,0.12507964376664227,0.12564428901684352
36,152276431.1955072,-0.7704469122030526,0.1007803275609266,9.746392221577937,7.328317187788328,6,0.0074771955497294,0.0075233087912558,4.910277638520117e-11,4.940560224711786e-11,3.823560722275472,0.36,0.10060794355601584,0.06073174983942281,0.12311839473585737,0.12387768854261125
37,59161424.7924104,-0.5000000043580575,0.2281987165643897,5.599832018134268,6.187213822372198,5,0.0065006864573423,0.0065482092753345,1.0988049189404106e-10,1.1068376561773743e-10,2.383220808040854,0.36,0.10060794355601584,0.05060979153285235,0.12844720874067436,0.1293862131616144
38,29420294.453596044,-1.0076123732023887,0.0127054582799553,9.746342287766296,6.233685138323792,1,0.0012510581519903,0.0012601353981564,4.2523644824956546e-11,4.28321817153801e-11,3.652206042480557,0.36,0.10060794355601584,0.010121958306570469,0.12359842968116165,0.12449521722870642
39,257715403.07851276,-0.971090460115488,0.0724454467877379,9.746388323651589,3.498336747782291,16,0.0048483667251044,0.0049113008786806,1.8812871358051413e-11,1.9057071560384743e-11,2.857806644524433,0.36,0.10060794355601584,0.1619513329051275,0.02993718321506261,0.030325782385240897
40,2132597.958945094,-1.6164106792158557,1.318777904482538e-07,2.080820473956152,0.9820439266921768,1,0.0002981116706874,0.0003122232987306,1.3978803151202219e-10,1.4640513811853057e-10,0.6978449806733112,0.36,0.10060794355601584,0.010121958306570469,0.029451975759857328,0.030846135626534488
