region,mass,logzsol,dust2,tage,tau,sfr
1,1980110834.095871,-0.5107703468864464,0.16369224289304096,7.786775245812865,2.656469988123274,0.04199144698846133
2,3116324455.0452294,-0.5000000292546802,0.41034936111011705,7.635252944046213,3.3322575567190476,0.10522119202640415
3,2341621424.1765385,-0.5817022227226808,0.13583371438099975,7.786772124848733,2.2633675597926604,0.034259899882899875
4,1594533298.9263444,-0.7334709493262634,0.20285939143349896,7.7867754098532425,2.1281366752683892,0.019810703472957197
5,2004335490.1809475,-0.4432759621876468,0.3370694924998601,7.786772326026272,2.7759856831885887,0.046498769118332
6,5548477342.82315,-0.5518698308779193,0.37238672276015555,7.7867744750682215,1.9142491916261672,0.05047211218553381
7,1253167365.8091204,-0.7499999080353754,0.14464908729812645,7.766909446656672,1.8307274858844624,0.00998082085235758
8,6197516419.045483,-0.6095773714576195,0.3975874314645739,7.786772105934558,1.193074175911943,0.007615534368676208
9,5326761216.420976,-0.37304573928434953,0.32385203480153885,7.7867749573613585,1.2264066669766858,0.007605712674740338
10,6025377893.6648245,-0.1083294368406193,0.21029745936192046,7.786775513784666,1.5195062112312618,0.023730790040697187
11,4576929198.8990135,0.2999995168183183,0.04936726351868535,7.525950002094772,1.6808766841651903,0.031296316880695785
12,4032483333.7106566,0.25000003467229553,0.04955504530251495,5.052595591983219,0.7883502578362594,0.008436131133563523
13,3197506031.119184,0.25000005212665394,0.05576569307671086,6.860413005100461,1.3912778076133958,0.016712104014217046
14,1449114202.6027856,-0.7546500789542413,0.275070312114282,7.223094723503436,0.5000016134827231,1.5425928801491327e-06
15,2933491988.5993595,-0.6801791609109383,0.604492205220572,7.786773512704158,0.858348575155812,0.00039258610546612113
16,3071521117.406683,0.250000151406224,0.14229165798776175,6.884834084760354,1.332444720968654,0.013217757198147228
17,1766732824.5173116,0.2999999913736296,0.22330442882445087,6.565948799203927,1.3957120042213076,0.011567589628973165
18,1094731660.183673,0.2999999338719703,0.2503317962984328,4.214677622466048,0.7087482237655245,0.004049071093648205
19,1290115719.9324276,0.25000001161802377,0.20033296696579825,6.6391987045703065,1.2741697583555331,0.0055569980756769955
20,1107695396.1358376,0.29999994059779417,0.1040119767302837,6.9580909875371075,0.8555465999173258,0.00038038424392926746
21,531643509.28433174,0.29999997080846225,0.2895452846303367,4.177143038919698,0.7299107545565825,0.0023899409136543663
22,948601143.2166407,0.17812168623709154,1.0899013726982655e-07,6.582448459372411,0.5613317446973384,1.364959247107148e-05
23,1316028740.3283448,-0.605500720936879,0.5793564396877776,7.15282130301748,0.500000053325731,1.6122582499262018e-06
24,606063843.9509536,0.29999997232391284,0.19400425982980238,4.230467719921133,0.7008645432354371,0.0020724870969202284
25,719081311.2849334,-0.7518402587640272,0.6186393104878976,5.91389623999004,0.5000000197723575,1.049702776791238e-05
26,1234944767.6357782,-0.6580739068619614,0.6086235452503326,7.786775488451673,0.5928766781186736,4.118217071946417e-06
27,377669343.44527423,0.2999999781302237,0.004078769654976805,6.330049822077965,0.5826244072571592,1.2394937331583494e-05
28,429247400.67260146,-0.6216835055866786,0.4160295383714229,5.891376369087447,0.5000000085290132,6.554756600838503e-06
29,258226089.52452964,-0.09698482722758284,2.1855096748733487e-08,7.599283675213487,0.6696549600735556,4.547314107675556e-06
30,416574122.01522636,0.25355550818717965,7.147000058187174e-08,6.524891535461447,0.796782158087099,0.00014521539181907024
31,274551142.19171405,-0.8353317120529128,0.25528536973622407,5.860401696562729,0.5000000044048558,4.460428501149492e-06
32,413054534.6741067,-1.663294795746839,0.3748724845791816,7.344876991929408,0.5000001664612375,3.4463585226940156e-07
33,267642775.9325366,-0.18204967392091476,1.1758588529755138e-08,7.026022358439788,0.5163253871866785,6.380659510692005e-07
34,403064274.96186215,-0.7922890599210984,0.6560884707869246,5.858304943615336,0.5000000095213836,6.575804802977129e-06
35,297714035.4609229,-0.3098630182805806,1.76247821941734e-08,7.565039710415967,0.6840941658974484,6.855744983588582e-06
36,241620269.11963972,-0.41468382163421136,3.4522408718567557e-07,7.22543113556119,1.2740411035020567,0.0006553098727986517
37,213977323.59079766,0.16344388714204677,7.387906641918473e-08,7.322181572087015,1.2407251828091603,0.00047301850441484113
38,474190753.59906673,-0.2550540733975141,0.33808866522892544,7.786775595355977,0.9529100482921964,0.00014065466232332337
39,918433779.7258554,-0.6368843937181314,0.6885015683895126,6.790140497033743,0.500000047800996,2.324009064397694e-06
40,313367384.57391953,-0.8544404552243104,2.590944018505848e-08,5.72836581369665,0.6117255997647039,4.392199630248758e-05
